"Cite","ConIDorig","ConID","ott_id","TSc","FSc","fF","TG","EE","BM","Eco","Lat","Long","DR","DRlog","Drf","Drc","TA","TAlog","SA","SAlog","Yr","tWS","DT","FD"
"Arrington_2002","Copella_metae","Copella_metae",3624436,31,31,1,"Fish","Ectotherm",NA,"Lotic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gut content (lethal)"
"Camilo_1993","Corydalus_cornutus","Corydalus_cornutus",654841,30,29,0.9667,"Arthropods","Ectotherm",0.01,"Lotic",30.45,NA,10,1,"Species","Family","Days",1.38021124171161,"10m",1,1991,176,1991-06-15 00:00:00,"Gut content"
"Arrington_2002","Corydoras","Corydoras",628705,172,130,0.7558,"Fish","Ectotherm",NA,"Lotic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gut content (lethal)"
"Arrington_2002","Corydoras","Corydoras",628705,210,204,0.9714,"Fish","Ectotherm",NA,"Lotic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gut content (lethal)"
"Arrington_2002","Corydoras_aeneus","Corydoras_aeneus",841718,176,155,0.8807,"Fish","Ectotherm",NA,"Lotic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gut content (lethal)"
"Arrington_2002","Corynopoma_riisei","Corynopoma_riisei",855287,243,242,0.9959,"Fish","Ectotherm",NA,"Lotic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gut content (lethal)"
"Keough_1979","Coscinasterias_calamaria","Coscinasterias_calamaria",173128,173,119,0.6879,"Echinoderms","Ectotherm",NA,"Marine",-35.5,NA,11,1.04139268515823,"Species","Phylum","Months",2.86332286012046,"100m",2,1976,207,1976-01-15 00:00:00,"Direct observation"
"Keough_1979","Coscinasterias_calamaria","Coscinasterias_calamaria",173128,233,87,0.3734,"Echinoderms","Ectotherm",NA,"Marine",-35.5,NA,10,1,"Species","Phylum","Months",2.86332286012046,"100m",2,1976,25,1976-07-15 00:00:00,"Direct observation"
"Robert_1997","Coturnicops_noveboracensis","Coturnicops_noveboracensis",242758,105,6,0.0571,"Birds","Endotherm",50,"Terrestrial",47.06,NA,52,1.7160033436348,"Species","Order","Months",2.86332286012046,"100km",5,1994,11,1994-01-01 00:00:00,"Gut content"
"Oh_2001","Crangon_crangon","Crangon_crangon",497498,2595,1232,0.4748,"Arthropods","Ectotherm",0.5,"Marine",54.08,NA,33,1.51851393987789,"Species","Phylum","Years",3.94250410616808,"1000m",3,1997,NA,1997-01-01 00:00:00,"Gut content"
"Ansell_1999","Crangon_crangon","Crangon_crangon",497498,2279,1245,0.5463,"Arthropods","Ectotherm",0.5,"Marine",56.48,NA,24,1.38021124171161,"Family","Phylum","Months",2.86332286012046,"10m",1,1990,206,1990-07-15 00:00:00,"Gut content"
"Pereze-Bote_2006","Craspedacusta_sowerbii","Craspedacusta_sowerbii",127047,41,26,0.634,"Cnidarians","Ectotherm",NA,"Lentic",38.9,NA,19,1.27875360095283,"Species","Genus","Hours",0,"100m",2,2004,291,2004-10-07 12:00:00,"Gut content"
"Moreno-Leon_2009","Craspedacusta_sowerbii","Craspedacusta_sowerbii",127047,50,18,0.35,"Cnidarians","Ectotherm",NA,"Lentic",25.1,NA,4,0.602059991327962,"Species","Genus","Days",1.38021124171161,"100m",2,2006,290,2006-10-07 12:00:00,"Gut content"
"Spadinger_1999","Craspedacusta_sowerbii","Craspedacusta_sowerbii",127047,161,161,1,"Cnidarians","Ectotherm",NA,"Lentic",48.4,NA,19,1.27875360095283,"Species","Phylum","Hours",0,"100m",2,1997,268,1997-09-15 00:00:00,"Gut content"
"Ballesteros_2009","Creagrutus_guanes","Creagrutus_guanes",3625059,215,211,0.9814,"Fish","Ectotherm",NA,"Lotic",6.28,NA,11,1.04139268515823,"Order","Phylum","Years",3.94250410616808,"1000m",3,2004,146,2004-05-15 00:00:00,"Gut content"
"Arrington_2002","Crenicichla","Crenicichla",952959,24,10,0.4167,"Fish","Ectotherm",NA,"Lotic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gut content (lethal)"
"Arrington_2002","Crenicichla_geayi","Crenicichla_geayi",159978,111,107,0.964,"Fish","Ectotherm",NA,"Lotic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gut content (lethal)"
"Arrington_2002","Crenicichla_saxatilis","Crenicichla_saxatilis",952962,14,12,0.8571,"Fish","Ectotherm",NA,"Lotic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gut content (lethal)"
"Arrington_2002","Astatheros_alfari","Cribroheros_alfari",775035,58,58,1,"Fish","Ectotherm",NA,"Lotic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gut content (lethal)"
"Hutton_1987","Crocodylus_niloticus","Crocodylus_niloticus",35864,392,4,0.01,"Reptiles","Ectotherm",5680,"Lentic",-20.11,NA,4,0.602059991327962,"Class","Phylum","Years",3.94250410616808,"100m",2,1981,24,1981-07-15 00:00:00,"Gut content"
"Hutton_1987","Crocodylus_niloticus","Crocodylus_niloticus",35864,169,14,0.08,"Reptiles","Ectotherm",5680,"Lentic",-20.11,NA,4,0.602059991327962,"Class","Phylum","Years",3.94250410616808,"100m",2,1981,177,1981-12-15 00:00:00,"Gut content"
"Smuts_1979","Crocuta_crocuta","Crocuta_crocuta",397157,167,18,0.108,"Mammals","Endotherm",15750,"Terrestrial",-23.99,NA,14,1.14612803567824,"Class","Species","Years",3.94250410616808,"100km",5,1976,NA,1976-01-01 00:00:00,"Gut content"
"Himmelman_1991","Crossaster_papposus","Crossaster_papposus",912244,39,10,0.2564,"Echinoderms","Ectotherm",NA,"Marine",64.58,NA,2,0.301029995663981,"Species","Phylum","Days",1.38021124171161,"100m",2,1984,269,1984-09-15 00:00:00,"Direct observation"
"Birkeland_1975","Crossaster_papposus","Crossaster_papposus",912244,685,476,0.6949,"Echinoderms","Ectotherm",NA,"Marine",47.45,NA,25,1.39794000867204,"Species","Class","Years",3.94250410616808,"100m",2,1967,NA,1967-01-01 00:00:00,"Direct observation"
"Mauzey_1968","Crossaster_papposus","Crossaster_papposus",912244,234,131,0.56,"Echinoderms","Ectotherm",NA,"Marine",48.3,-122.94,11,1.04139268515823,"Species","Genus","Years",3.94250410616808,"1000m",3,1966,NA,1966-01-01 00:00:00,"Direct observation"
"Caldart_2012","Crossodactus_schmidti","Crossodactylus_schmidti",622244,113,80,0.708,"Amphibians","Ectotherm",NA,"Terrestrial",40,NA,19,1.27875360095283,"Order","Phylum","Months",2.86332286012046,"1000m",3,2009,NA,2009-01-01 00:00:00,"Gut content"
"Savage_1967","Crotalus_horridus","Crotalus_horridus",628544,64,44,0.6875,"Reptiles","Ectotherm",3333,"Terrestrial",35.61,NA,12,1.07918124604762,"Species","Phylum","Years",3.94250410616808,"1000m",3,1963,206,1963-07-15 00:00:00,"Gut content"
"Wallace_1990","Crotalus_oreganus","Crotalus_oreganus",875963,4,0,0,"Reptiles","Ectotherm",2140.8,"Terrestrial",47.1,-116.48,9,0.954242509439325,"Species","Genus","Years",3.94250410616808,"1000m",3,1984,320,1984-11-05 00:00:00,"Gut content"
"Macartney_1989","Crotalus_oreganus","Crotalus_oreganus",875963,956,20,0.0209,"Reptiles","Ectotherm",2140.8,"Terrestrial",50,NA,14,1.14612803567824,"Species","Species","Years",3.94250410616808,"10km",4,1982,145,1982-05-15 00:00:00,"Gut content"
"Macartney_1989","Crotalus_oreganus","Crotalus_oreganus",875963,342,56,0.1637,"Reptiles","Ectotherm",2140.8,"Terrestrial",50,NA,14,1.14612803567824,"Species","Species","Years",3.94250410616808,"10km",4,1982,237,1982-08-15 00:00:00,"Gut content"
"Wallace_1990","Crotalus_oreganus","Crotalus_oreganus",875963,22,8,0.3636,"Reptiles","Ectotherm",2140.8,"Terrestrial",47.1,-116.48,9,0.954242509439325,"Species","Genus","Years",3.94250410616808,"1000m",3,1984,177,1984-06-15 00:00:00,"Gut content"
"Wallace_1990","Crotalus_oreganus","Crotalus_oreganus",875963,22,2,0.0909,"Reptiles","Ectotherm",2140.8,"Terrestrial",47.1,-116.48,9,0.954242509439325,"Species","Genus","Years",3.94250410616808,"1000m",3,1984,238,1984-08-15 00:00:00,"Gut content"
"Macartney_1989","Crotalus_oreganus","Crotalus_oreganus",875963,202,36,0.1782,"Reptiles","Ectotherm",2140.8,"Terrestrial",50,NA,14,1.14612803567824,"Species","Species","Years",3.94250410616808,"10km",4,1982,206,1982-07-15 00:00:00,"Gut content"
"Macartney_1989","Crotalus_oreganus","Crotalus_oreganus",875963,112,19,0.1696,"Reptiles","Ectotherm",2140.8,"Terrestrial",50,NA,14,1.14612803567824,"Species","Species","Years",3.94250410616808,"10km",4,1982,176,1982-06-15 00:00:00,"Gut content"
"Macartney_1989","Crotalus_oreganus","Crotalus_oreganus",875963,42,0,0,"Reptiles","Ectotherm",2140.8,"Terrestrial",50,NA,14,1.14612803567824,"Species","Species","Years",3.94250410616808,"10km",4,1982,84,1982-03-15 00:00:00,"Gut content"
"Macartney_1989","Crotalus_oreganus","Crotalus_oreganus",875963,945,75,0.0794,"Reptiles","Ectotherm",2140.8,"Terrestrial",50,NA,14,1.14612803567824,"Species","Species","Years",3.94250410616808,"10km",4,1982,268,1982-09-15 00:00:00,"Gut content"
"Macartney_1989","Crotalus_oreganus","Crotalus_oreganus",875963,1059,2,0.0019,"Reptiles","Ectotherm",2140.8,"Terrestrial",50,NA,14,1.14612803567824,"Species","Species","Years",3.94250410616808,"10km",4,1982,115,1982-04-15 00:00:00,"Gut content"
"Macartney_1989","Crotalus_oreganus","Crotalus_oreganus",875963,569,13,0.0228,"Reptiles","Ectotherm",2140.8,"Terrestrial",50,NA,14,1.14612803567824,"Species","Species","Years",3.94250410616808,"10km",4,1982,298,1982-10-15 00:00:00,"Gut content"
"Wallace_1990","Crotalus_oreganus","Crotalus_oreganus",875963,30,3,0.1,"Reptiles","Ectotherm",2140.8,"Terrestrial",47.1,-116.48,9,0.954242509439325,"Species","Genus","Years",3.94250410616808,"1000m",3,1984,217,1984-07-25 00:00:00,"Gut content"
"Wallace_1990","Crotalus_oreganus","Crotalus_oreganus",875963,38,0,0,"Reptiles","Ectotherm",2140.8,"Terrestrial",47.1,-116.48,9,0.954242509439325,"Species","Genus","Years",3.94250410616808,"1000m",3,1984,95,1984-03-25 00:00:00,"Gut content"
"Wallace_1990","Crotalus_oreganus","Crotalus_oreganus",875963,200,4,0.02,"Reptiles","Ectotherm",2140.8,"Terrestrial",47.1,-116.48,9,0.954242509439325,"Species","Genus","Years",3.94250410616808,"1000m",3,1984,126,1984-04-25 00:00:00,"Gut content"
"Wallace_1990","Crotalus_oreganus","Crotalus_oreganus",875963,64,0,0,"Reptiles","Ectotherm",2140.8,"Terrestrial",47.1,-116.48,9,0.954242509439325,"Species","Genus","Years",3.94250410616808,"1000m",3,1984,289,1984-10-05 00:00:00,"Gut content"
"Wallace_1990","Crotalus_oreganus","Crotalus_oreganus",875963,21,3,0.1429,"Reptiles","Ectotherm",2140.8,"Terrestrial",47.1,-116.48,9,0.954242509439325,"Species","Genus","Years",3.94250410616808,"1000m",3,1984,248,1984-08-25 00:00:00,"Gut content"
"Wallace_1990","Crotalus_oreganus","Crotalus_oreganus",875963,31,3,0.0968,"Reptiles","Ectotherm",2140.8,"Terrestrial",47.1,-116.48,9,0.954242509439325,"Species","Genus","Years",3.94250410616808,"1000m",3,1984,259,1984-09-05 00:00:00,"Gut content"
"Wallace_1990","Crotalus_oreganus","Crotalus_oreganus",875963,31,4,0.129,"Reptiles","Ectotherm",2140.8,"Terrestrial",47.1,-116.48,9,0.954242509439325,"Species","Genus","Years",3.94250410616808,"1000m",3,1984,187,1984-06-25 00:00:00,"Gut content"
"Wallace_1990","Crotalus_oreganus","Crotalus_oreganus",875963,57,11,0.193,"Reptiles","Ectotherm",2140.8,"Terrestrial",47.1,-116.48,9,0.954242509439325,"Species","Genus","Years",3.94250410616808,"1000m",3,1984,279,1984-09-25 00:00:00,"Gut content"
"Wallace_1990","Crotalus_oreganus","Crotalus_oreganus",875963,3,0,0,"Reptiles","Ectotherm",2140.8,"Terrestrial",47.1,-116.48,9,0.954242509439325,"Species","Genus","Years",3.94250410616808,"1000m",3,1984,330,1984-11-15 00:00:00,"Gut content"
"Wallace_1990","Crotalus_oreganus","Crotalus_oreganus",875963,35,3,0.0857,"Reptiles","Ectotherm",2140.8,"Terrestrial",47.1,-116.48,9,0.954242509439325,"Species","Genus","Years",3.94250410616808,"1000m",3,1984,146,1984-05-15 00:00:00,"Gut content"
"Wallace_1990","Crotalus_oreganus","Crotalus_oreganus",875963,22,0,0,"Reptiles","Ectotherm",2140.8,"Terrestrial",47.1,-116.48,9,0.954242509439325,"Species","Genus","Years",3.94250410616808,"1000m",3,1984,309,1984-10-25 00:00:00,"Gut content"
"Wallace_1990","Crotalus_oreganus","Crotalus_oreganus",875963,31,5,0.1613,"Reptiles","Ectotherm",2140.8,"Terrestrial",47.1,-116.48,9,0.954242509439325,"Species","Genus","Years",3.94250410616808,"1000m",3,1984,228,1984-08-05 00:00:00,"Gut content"
"Wallace_1990","Crotalus_oreganus","Crotalus_oreganus",875963,30,9,0.3,"Reptiles","Ectotherm",2140.8,"Terrestrial",47.1,-116.48,9,0.954242509439325,"Species","Genus","Years",3.94250410616808,"1000m",3,1984,269,1984-09-15 00:00:00,"Gut content"
"Wallace_1990","Crotalus_oreganus","Crotalus_oreganus",875963,32,10,0.3125,"Reptiles","Ectotherm",2140.8,"Terrestrial",47.1,-116.48,9,0.954242509439325,"Species","Genus","Years",3.94250410616808,"1000m",3,1984,156,1984-05-25 00:00:00,"Gut content"
"Wallace_1990","Crotalus_oreganus","Crotalus_oreganus",875963,28,4,0.1429,"Reptiles","Ectotherm",2140.8,"Terrestrial",47.1,-116.48,9,0.954242509439325,"Species","Genus","Years",3.94250410616808,"1000m",3,1984,167,1984-06-05 00:00:00,"Gut content"
"Wallace_1990","Crotalus_oreganus","Crotalus_oreganus",875963,65,2,0.0308,"Reptiles","Ectotherm",2140.8,"Terrestrial",47.1,-116.48,9,0.954242509439325,"Species","Genus","Years",3.94250410616808,"1000m",3,1984,299,1984-10-15 00:00:00,"Gut content"
"Wallace_1990","Crotalus_oreganus","Crotalus_oreganus",875963,90,0,0,"Reptiles","Ectotherm",2140.8,"Terrestrial",47.1,-116.48,9,0.954242509439325,"Species","Genus","Years",3.94250410616808,"1000m",3,1984,106,1984-04-05 00:00:00,"Gut content"
"Wallace_1990","Crotalus_oreganus","Crotalus_oreganus",875963,24,4,0.1667,"Reptiles","Ectotherm",2140.8,"Terrestrial",47.1,-116.48,9,0.954242509439325,"Species","Genus","Years",3.94250410616808,"1000m",3,1984,197,1984-07-05 00:00:00,"Gut content"
"Wallace_1990","Crotalus_oreganus","Crotalus_oreganus",875963,176,2,0.0114,"Reptiles","Ectotherm",2140.8,"Terrestrial",47.1,-116.48,9,0.954242509439325,"Species","Genus","Years",3.94250410616808,"1000m",3,1984,116,1984-04-15 00:00:00,"Gut content"
"Wallace_1990","Crotalus_oreganus","Crotalus_oreganus",875963,7,0,0,"Reptiles","Ectotherm",2140.8,"Terrestrial",47.1,-116.48,9,0.954242509439325,"Species","Genus","Years",3.94250410616808,"1000m",3,1984,85,1984-03-15 00:00:00,"Gut content"
"Wallace_1990","Crotalus_oreganus","Crotalus_oreganus",875963,2,0,0,"Reptiles","Ectotherm",2140.8,"Terrestrial",47.1,-116.48,9,0.954242509439325,"Species","Genus","Years",3.94250410616808,"1000m",3,1984,340,1984-11-25 00:00:00,"Gut content"
"Wallace_1990","Crotalus_oreganus","Crotalus_oreganus",875963,58,7,0.1207,"Reptiles","Ectotherm",2140.8,"Terrestrial",47.1,-116.48,9,0.954242509439325,"Species","Genus","Years",3.94250410616808,"1000m",3,1984,136,1984-05-05 00:00:00,"Gut content"
"Wallace_1990","Crotalus_oreganus","Crotalus_oreganus",875963,26,3,0.1154,"Reptiles","Ectotherm",2140.8,"Terrestrial",47.1,-116.48,9,0.954242509439325,"Species","Genus","Years",3.94250410616808,"1000m",3,1984,207,1984-07-15 00:00:00,"Gut content"
"Glaudas_2008","Crotalus_lutosus","Crotalus_oreganus_lutosus",875958,659,144,0.2185,"Reptiles","Ectotherm",NA,"Terrestrial",40.5,NA,36,1.55630250076729,"Species","Family","Decades",4.94250410616808,"1000km",6,NA,NA,NA,"Gut content"
"Best_1987","Crotaphytus_collaris","Crotaphytus_collaris",244476,6,6,1,"Reptiles","Ectotherm",62.2,"Terrestrial",33.48,NA,11,1.04139268515823,"Family","Class","Years",3.94250410616808,"1000m",3,1981,176,1981-06-15 00:00:00,"Gut content"
"Best_1987","Crotaphytus_collaris","Crotaphytus_collaris",244476,18,18,1,"Reptiles","Ectotherm",62.2,"Terrestrial",33.48,NA,39,1.5910646070265,"Family","Class","Years",3.94250410616808,"1000m",3,1981,176,1981-06-15 00:00:00,"Gut content"
"Best_1987","Crotaphytus_collaris","Crotaphytus_collaris",244476,14,14,1,"Reptiles","Ectotherm",62.2,"Terrestrial",33.48,NA,28,1.44715803134222,"Family","Class","Years",3.94250410616808,"1000m",3,1981,176,1981-06-15 00:00:00,"Gut content"
"Best_1987","Crotaphytus_collaris","Crotaphytus_collaris",244476,37,36,0.973,"Reptiles","Ectotherm",62.2,"Terrestrial",33.48,NA,26,1.41497334797082,"Family","Class","Years",3.94250410616808,"1000m",3,1981,176,1981-06-15 00:00:00,"Gut content"
"Best_1987","Crotaphytus_collaris","Crotaphytus_collaris",244476,31,31,1,"Reptiles","Ectotherm",62.2,"Terrestrial",33.48,NA,36,1.55630250076729,"Family","Class","Years",3.94250410616808,"1000m",3,1981,176,1981-06-15 00:00:00,"Gut content"
"Best_1987","Crotaphytus_collaris","Crotaphytus_collaris",244476,1,1,1,"Reptiles","Ectotherm",62.2,"Terrestrial",33.48,NA,14,1.14612803567824,"Family","Class","Years",3.94250410616808,"1000m",3,1981,176,1981-06-15 00:00:00,"Gut content"
"Best_1987","Crotaphytus_collaris","Crotaphytus_collaris",244476,35,35,1,"Reptiles","Ectotherm",62.2,"Terrestrial",33.48,NA,36,1.55630250076729,"Family","Class","Years",3.94250410616808,"1000m",3,1981,176,1981-06-15 00:00:00,"Gut content"
"Huey_2001","Cryptoblepharus_plagiocephalus","Cryptoblepharus_plagiocephalus",4123649,99,82,0.8283,"Reptiles","Ectotherm",1.9,"Terrestrial",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gut content (lethal)"
"Arrington_2002","Gobionellus_boleosoma","Ctenogobius_boleosoma",763961,75,70,0.9333,"Fish","Ectotherm",NA,"Marine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gut content (lethal)"
"Arrington_2002","Ctenogobius_pseudofasciatus","Ctenogobius_pseudofasciatus",3637104,91,91,1,"Fish","Ectotherm",NA,"Marine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gut content (lethal)"
"Huey_2001","Ctenophorus_caudicinctus","Ctenophorus_caudicinctus",605925,77,75,0.974,"Reptiles","Ectotherm",38.9,"Terrestrial",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gut content (lethal)"
"Huey_2001","Ctenophorus_clayi","Ctenophorus_clayi",605926,25,23,0.92,"Reptiles","Ectotherm",6.2,"Terrestrial",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gut content (lethal)"
"Huey_2001","Ctenophorus_fordi","Ctenophorus_fordi",605921,111,109,0.982,"Reptiles","Ectotherm",6.2,"Terrestrial",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gut content (lethal)"
"Huey_2001","Ctenophorus_isolepis","Ctenophorus_isolepis",32624,511,502,0.9824,"Reptiles","Ectotherm",18.7,"Terrestrial",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gut content (lethal)"
"Huey_2001","Ctenophorus_reticulatus","Ctenophorus_reticulatus",745489,44,43,0.9773,"Reptiles","Ectotherm",42.4,"Terrestrial",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gut content (lethal)"
"Huey_2001","Ctenophorus_scutulatus","Ctenophorus_scutulatus",745485,89,88,0.9888,"Reptiles","Ectotherm",51.6,"Terrestrial",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gut content (lethal)"
"Huey_2001","Ctenotus_ariadnae","Ctenotus_ariadnae",908651,15,12,0.8,"Reptiles","Ectotherm",5.1,"Terrestrial",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gut content (lethal)"
"Huey_2001","Ctenotus_atlas","Ctenotus_atlas",284183,27,25,0.9259,"Reptiles","Ectotherm",8.5,"Terrestrial",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gut content (lethal)"
"Huey_2001","Ctenotus_brooksi","Ctenotus_brooksi",284181,68,63,0.9265,"Reptiles","Ectotherm",3.5,"Terrestrial",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gut content (lethal)"
"Huey_2001","Ctenotus_calurus","Ctenotus_calurus",284178,194,141,0.7268,"Reptiles","Ectotherm",2.3,"Terrestrial",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gut content (lethal)"
"Huey_2001","Ctenotus_colletti","Ctenotus_colletti",4123858,10,7,0.7,"Reptiles","Ectotherm",1.6,"Terrestrial",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gut content (lethal)"
"Huey_2001","Ctenotus_dux","Ctenotus_dux",858952,167,155,0.9281,"Reptiles","Ectotherm",5.4,"Terrestrial",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gut content (lethal)"
"Huey_2001","Ctenotus_grandis","Ctenotus_grandis",233734,109,102,0.9358,"Reptiles","Ectotherm",40.9,"Terrestrial",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gut content (lethal)"
"Huey_2001","Ctenotus_helenae","Ctenotus_helenae",233738,132,125,0.947,"Reptiles","Ectotherm",22.2,"Terrestrial",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gut content (lethal)"
"Huey_2001","Ctenotus_leonhardii","Ctenotus_leonhardii",730560,110,99,0.9,"Reptiles","Ectotherm",10.1,"Terrestrial",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gut content (lethal)"
"Huey_2001","Ctenotus_pantherinus","Ctenotus_pantherinus",730561,121,106,0.876,"Reptiles","Ectotherm",45.4,"Terrestrial",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gut content (lethal)"
"Huey_2001","Ctenotus_pianka","Ctenotus_piankai",182769,21,19,0.9048,"Reptiles","Ectotherm",4.1,"Terrestrial",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gut content (lethal)"
"Huey_2001","Ctenotus_quattuordecimlineatus","Ctenotus_quattuordecimlineatus",182765,389,337,0.8663,"Reptiles","Ectotherm",7.1,"Terrestrial",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gut content (lethal)"
"Huey_2001","Ctenotus_schomburgkii","Ctenotus_schomburgkii",756937,119,103,0.8655,"Reptiles","Ectotherm",3.5,"Terrestrial",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gut content (lethal)"
"Gorbatenko_2009","Cyanea_capillata","Cyanea_capillata",178412,120,108,0.9,"Cnidarians","Ectotherm",1131.4,"Marine",56,NA,23,1.36172783601759,"Species","Phylum","Months",2.86332286012046,"100km",5,2005,192,2005-07-01 00:00:00,"Gut content"
"Maia-Carneiro_2012","Cycloramphus_brasiliensis","Cycloramphus_brasiliensis",3620314,11,10,0.9091,"Amphibians","Ectotherm",NA,"Terrestrial",22.3,NA,13,1.11394335230684,"Family","Phylum","Months",2.86332286012046,"1000m",3,2004,NA,2004-01-01 00:00:00,"Gut content"
"DeWitt_1972","Cyclothone","Cyclothone",127378,27,11,0.4074,"Fish","Ectotherm",NA,"Marine",33.8,NA,4,0.602059991327962,"Class","Class","Years",3.94250410616808,"1000m",3,1965,NA,1965-01-01 00:00:00,"Gut content"
"Collard_1970","Cyclothone_acclinidens","Cyclothone_acclinidens",127375,21,19,0.9048,"Fish","Ectotherm",NA,"Marine",33.5,NA,2,0.301029995663981,"Class","Class","Years",3.94250410616808,"100km",5,1964,NA,1964-01-01 00:00:00,"Gut content"
"DeWitt_1972","Cyclothone_acclinidens","Cyclothone_acclinidens",127375,71,59,0.834,"Fish","Ectotherm",NA,"Marine",33.8,NA,3,0.477121254719662,"Class","Class","Years",3.94250410616808,"1000m",3,1965,NA,1965-01-01 00:00:00,"Gut content"
"DeWitt_1972","Cyclothone_acclinidens","Cyclothone_acclinidens",127375,154,82,0.533,"Fish","Ectotherm",NA,"Marine",33.8,NA,3,0.477121254719662,"Class","Class","Years",3.94250410616808,"1000m",3,1965,NA,1965-01-01 00:00:00,"Gut content"
