"taxon","mass_g","source_mass","n"
"Culicivora",8,"GenusAverage",1
"Culter",3720,"GenusAverage",4
"Cuniculus",8823,"GenusAverage",12
"Cuon",15410,"GenusAverage",9
"Cuora",620.1,"GenusAverage",14
"Curaeus",86.82,"GenusAverage",4
"Curculionichthys",0.67,"GenusAverage",1
"Curimata",324.8,"GenusAverage",3
"Curimatella",124.2,"GenusAverage",2
"Curimatopsis",0.5,"GenusAverage",1
"Curruca",16.65,"GenusAverage",2
"Cursorius",105.5,"GenusAverage",13
"Cuscomys",557,"GenusAverage",2
"Cutia",47.32,"GenusAverage",4
"Cuvieronius",5303000,"GenusAverage",3
"Cyanea",1131,"GenusAverage",0
"Cyanerpes",11.56,"GenusAverage",11
"Cyanicterus",34,"GenusAverage",2
"Cyanistes",12.08,"GenusAverage",6
"Cyanochen",1850,"GenusAverage",3
"Cyanocitta",84.27,"GenusAverage",12
"Cyanocompsa",24.13,"GenusAverage",8
"Cyanocorax",165.7,"GenusAverage",40
"Cyanoderma",10.3,"GenusAverage",1
"Cyanolanius",22.2,"GenusAverage",2
"Cyanolimnas",175,"GenusAverage",1
"Cyanoliseus",276.3,"GenusAverage",3
"Cyanoloxia",18.09,"GenusAverage",2
"Cyanolyca",129,"GenusAverage",18
"Cyanomitra",12.77,"GenusAverage",7
"Cyanophaia",4.5,"GenusAverage",2
"Cyanopica",86.2,"GenusAverage",6
"Cyanopsitta",240,"GenusAverage",4
"Cyanoptila",22.67,"GenusAverage",4
"Cyanoramphus",83.22,"GenusAverage",22
"Cyanositta",85,"GenusAverage",1
"Cyclarhis",30.27,"GenusAverage",4
"Cyclemys",1040,"GenusAverage",6
"Cycleptus",6332,"GenusAverage",3
"Cyclocheilichthys",1913,"GenusAverage",3
"Cyclocorus",17.7,"GenusAverage",2
"Cycloderma",14590,"GenusAverage",1
"Cyclodomorphus",153.4,"GenusAverage",19
"Cyclopes",341.2,"GenusAverage",9
"Cyclophiops",116.8,"GenusAverage",6
"Cyclops",3.256e-05,"GenusAverage",3
"Cyclopsetta",168,"GenusAverage",1
"Cyclopsitta",35.09,"GenusAverage",6
"Cyclopterus",782,"GenusAverage",1
"Cyclorrhynchus",290.6,"GenusAverage",2
"Cyclosa",0.01065,"GenusAverage",0
"Cyclosalpa",10,"GenusAverage",1
"Cycloteuthis",273,"GenusAverage",2
"Cyclothone",0.4927,"GenusAverage",1
"Cyclotyphlops",1.1,"GenusAverage",1
"Cyclura",6940,"GenusAverage",27
"Cyema",180,"GenusAverage",1
"Cygnodraco",285.9,"GenusAverage",0
"Cygnus",7284,"GenusAverage",43
"Cylindrophis",131.9,"GenusAverage",15
"Cyllopus",0.242,"GenusAverage",1
"Cymatoceps",13000,"GenusAverage",1
"Cymatogaster",149,"GenusAverage",1
"Cymatopleura",3.291e-09,"GenusAverage",1
"Cymbella",2.594e-10,"GenusAverage",2
"Cymbilaimus",34.24,"GenusAverage",4
"Cymbirhynchus",59.4,"GenusAverage",2
"Cymodocea",0.1069,"GenusAverage",3
"Cynanthus",3.541,"GenusAverage",9
"Cynictis",685.8,"GenusAverage",8
"Cynisca",2.6,"GenusAverage",40
"Cynocephalus",1143,"GenusAverage",7
"Cynodon",328.8,"GenusAverage",1
"Cynodonichthys",3.467,"GenusAverage",1
"Cynogale",4224,"GenusAverage",7
"Cynoglossum",2.817,"GenusAverage",1
"Cynoglossus",405.8,"GenusAverage",24
"Cynolebias",0.7947,"GenusAverage",3
"Cynomops",19.49,"GenusAverage",17
"Cynomys",952.3,"GenusAverage",34
"Cynopoecilus",0.6264,"GenusAverage",0
"Cynoponticus",3709,"GenusAverage",2
"Cynopotamus",272.8,"GenusAverage",2
"Cynops",16.52,"GenusAverage",4
"Cynopterus",45.55,"GenusAverage",31
"Cynoscion",3027,"GenusAverage",8
"Cynotherium",11070,"GenusAverage",1
"Cyornis",22.38,"GenusAverage",34
"Cyphocaris",0.6655,"GenusAverage",3
"Cyphocharax",131.2,"GenusAverage",4
"Cyphomyrus",321.6,"GenusAverage",1
"Cyphorhinus",25.86,"GenusAverage",6
"Cyprinella",8.735,"GenusAverage",4
"Cyprinion",2121,"GenusAverage",1
"Cyprinodon",6.466,"GenusAverage",10
"Cyprinus",4023,"GenusAverage",8
"Cypseloides",48.58,"GenusAverage",21
"Cypselurus",111,"GenusAverage",1
"Cypsiurus",12.48,"GenusAverage",4
"Cypsnagra",32.05,"GenusAverage",2
"Cyrtodactylus",15.51,"GenusAverage",464
"Cyrtonyx",197.4,"GenusAverage",7
"Cyrtophora",0.418,"GenusAverage",0
"Cyrtopodion",3.547,"GenusAverage",52
"Cystophora",242700,"GenusAverage",11
"Cystoseira",0.31,"GenusAverage",1
"Cytilus",0.00221,"GenusAverage",1
"Cyttarops",5.3,"GenusAverage",4
"Daboia",1521,"GenusAverage",12
"Dacelo",230.8,"GenusAverage",12
"Dacnis",12.06,"GenusAverage",17
"Dacnomys",179.4,"GenusAverage",1
"Dactylocnemis",20.14,"GenusAverage",3
"Dactylococcopsis",1.32e-10,"GenusAverage",1
"Dactylomys",584.7,"GenusAverage",13
"Dactylonax",378.5,"GenusAverage",2
"Dactylopsila",324.1,"GenusAverage",21
"Dactyloptena",473.6,"GenusAverage",4
"Dactylopterus",71.3,"GenusAverage",1
"Dactylortyx",206.8,"GenusAverage",2
"Dagetichthys",468000,"GenusAverage",0
"Dallia",348.7,"GenusAverage",2
"Dalmatolacerta",7.514,"GenusAverage",3
"Dalophia",185.2,"GenusAverage",12
"Dama",61760,"GenusAverage",15
"Damaliscus",100300,"GenusAverage",25
"Damophila",3.337,"GenusAverage",3
"Danacetichthys",0.8,"GenusAverage",1
"Danio",9.544,"GenusAverage",7
"Daphnia",0.0001898,"GenusAverage",8
"Daphoenositta",13.23,"GenusAverage",7
"Daption",367.8,"GenusAverage",8
"Daptrius",357.1,"GenusAverage",2
"Darevskia",7.054,"GenusAverage",90
"Dario",0.2,"GenusAverage",1
"Dascyllus",24.15,"GenusAverage",2
"Dasia",28.43,"GenusAverage",21
"Dasyatis",167900,"GenusAverage",4
"Dasycercus",86.91,"GenusAverage",10
"Dasycottus",4104,"GenusAverage",2
"Dasycrotapha",11.34,"GenusAverage",4
"Dasykaluta",30.32,"GenusAverage",7
"Dasylophus",146.4,"GenusAverage",2
"Dasymys",111.2,"GenusAverage",15
"Dasyornis",48.21,"GenusAverage",9
"Dasypeltis",92.18,"GenusAverage",16
"Dasyprocta",2876,"GenusAverage",57
"Dasypus",7014,"GenusAverage",44
"Dasyscopelus",6.661,"GenusAverage",1
"Dasyuroides",107.7,"GenusAverage",10
"Dasyurus",1179,"GenusAverage",40
"Datnioides",889.7,"GenusAverage",2
"Daubentonia",7316,"GenusAverage",11
"Dawkinsia",50,"GenusAverage",1
"Deania",8700,"GenusAverage",0
"Decapterus",824.8,"GenusAverage",7
"Deckertichthys",53,"GenusAverage",1
"Deconychura",21.02,"GenusAverage",4
"Deinagkistrodon",1663,"GenusAverage",2
"Deirochelys",910.5,"GenusAverage",1
"Dekeyseria",89.6,"GenusAverage",1
"Deladenus",9.3e-08,"GenusAverage",1
"Delanymys",4.06,"GenusAverage",5
"Deleornis",12.3,"GenusAverage",2
"Delesseria",20,"GenusAverage",1
"Delichon",16.86,"GenusAverage",9
"Delma",5.704,"GenusAverage",46
"Delomys",76.4,"GenusAverage",10
"Delothraupis",28.4,"GenusAverage",2
"Delphinapterus",1168000,"GenusAverage",12
"Delphinus",61480,"GenusAverage",2
"Deltamys",26.4,"GenusAverage",5
"Deltarhynchus",17.2,"GenusAverage",2
"Deltistes",4500,"GenusAverage",1
"Demansia",242.1,"GenusAverage",15
"Demetrias",0.00265,"GenusAverage",1
"Dendragama",13.41,"GenusAverage",5
"Dendragapus",762.5,"GenusAverage",12
"Dendrelaphis",367.5,"GenusAverage",61
"Dendrexetastes",69.6,"GenusAverage",2
"Dendroaspis",7145,"GenusAverage",7
"Dendrobates",3,"GenusAverage",2
"Dendrocerus",9.02e-05,"GenusAverage",1
"Dendrocincla",42.96,"GenusAverage",14
"Dendrocitta",100.4,"GenusAverage",13
"Dendrocolaptes",72.2,"GenusAverage",10
"Dendrocopos",51.62,"GenusAverage",63
"Dendroctonus",0.0063,"GenusAverage",2
"Dendrocygna",755,"GenusAverage",33
"Dendrogale",54.37,"GenusAverage",9
"Dendrohyrax",2655,"GenusAverage",16
"Dendroica",8.956,"GenusAverage",103
"Dendrolagus",9444,"GenusAverage",69
"Dendrolimus",0.6291,"GenusAverage",1
"Dendrolycosa",0.082,"GenusAverage",0
"Dendrolycus",12.2,"GenusAverage",1
"Dendromus",10.96,"GenusAverage",41
"Dendronanthus",15.95,"GenusAverage",2
"Dendroperdix",354.7,"GenusAverage",1
"Dendrophidion",196.5,"GenusAverage",16
"Dendrophysa",795.5,"GenusAverage",1
"Dendropicos",38.57,"GenusAverage",34
"Dendroplex",41.34,"GenusAverage",4
"Dendroprionomys",15,"GenusAverage",1
"Dendropsophus",0.456,"GenusAverage",0
"Dendrortyx",415,"GenusAverage",7
"Denisonia",60.7,"GenusAverage",2
"Dentex",8297,"GenusAverage",5
"Dentiraja",45,"GenusAverage",0
"Deomys",60.53,"GenusAverage",4
"Deosergestes",0.3367,"GenusAverage",3
"Dephomys",49.44,"GenusAverage",9
"Derichthys",81.5,"GenusAverage",1
"Dermacentor",0.35,"GenusAverage",1
"Dermanura",26.87,"GenusAverage",9
"Dermasterias",90,"GenusAverage",0
"Dermatemys",15860,"GenusAverage",3
"Dermatolepis",12500,"GenusAverage",1
"Dermatonotus",24.11,"GenusAverage",1
"Dermochelys",416700,"GenusAverage",7
"Dermogenys",11.4,"GenusAverage",1
"Deroptyus",246,"GenusAverage",4
"Desmana",434.2,"GenusAverage",6
"Desmarestia",1000,"GenusAverage",1
"Desmodilliscus",10,"GenusAverage",5
"Desmodillus",58.3,"GenusAverage",6
"Desmodus",44.19,"GenusAverage",10
"Desmognathus",11.99,"GenusAverage",10
"Desmomys",68.5,"GenusAverage",6
"Devario",8.719,"GenusAverage",6
"Deveximentum",4,"GenusAverage",1
"Diabolotherium",69200,"GenusAverage",1
"Diacavolinia",0.0096,"GenusAverage",1
"Diadema",160,"GenusAverage",2
"Diadophis",66,"GenusAverage",6
"Diaemus",37.19,"GenusAverage",6
"Diagramma",9381,"GenusAverage",2
"Dianema",25.8,"GenusAverage",1
"Diaphanosoma",2.24e-06,"GenusAverage",1
"Diaphorolepis",46.35,"GenusAverage",2
"Diaphus",4.398,"GenusAverage",7
"Diapoma",4.8,"GenusAverage",1
"Diapterus",185,"GenusAverage",1
"Diaptomus",1.44e-05,"GenusAverage",1
"Diatoma",1.37e-08,"GenusAverage",1
"Dibamus",5.22,"GenusAverage",47
"Dicaeum",8.259,"GenusAverage",74
"Dicamptodon",39.83,"GenusAverage",5
"Dicentrarchus",5078,"GenusAverage",6
"Diceratias",267.2,"GenusAverage",1
"Dicerorhinus",1111000,"GenusAverage",9
"Diceros",989700,"GenusAverage",12
"Dichrozona",16,"GenusAverage",2
"Diclidurus",28.79,"GenusAverage",17
"Dicolpomys",144,"GenusAverage",1
"Dicranota",0.0004748,"GenusAverage",1
"Dicroceros",11120,"GenusAverage",1
"Dicrodon",89.71,"GenusAverage",7
"Dicrostonyx",62.02,"GenusAverage",35
"Dicrurus",57.74,"GenusAverage",56
"Dictyosphaerium",4.598e-10,"GenusAverage",1
"Dictyostelium",8.4e-10,"GenusAverage",1
"Didelphis",1363,"GenusAverage",35
"Didinium",5.309e-07,"GenusAverage",1
"Didunculus",400,"GenusAverage",3
"Dierogekko",1.429,"GenusAverage",17
"Dieurostus",517.2,"GenusAverage",1
"Diglossa",13.38,"GenusAverage",35
"Dinarolacerta",8.084,"GenusAverage",5
"Dinaromys",56,"GenusAverage",5
"Dinemellia",65.12,"GenusAverage",3
"Dinobryon",3.65e-09,"GenusAverage",4
"Dinomys",12450,"GenusAverage",7
"Dinopium",91.66,"GenusAverage",9
"Diodon",5679,"GenusAverage",3
"Diogenichthys",0.32,"GenusAverage",0
"Diomedea",4236,"GenusAverage",40
"Diomedia",1913,"GenusAverage",1
"Diomys",52.1,"GenusAverage",1
"Dionda",1.7,"GenusAverage",1
"Diopsittaca",150.5,"GenusAverage",4
"Dioptrornis",24.35,"GenusAverage",5
"Diphyes",1.642,"GenusAverage",1
"Diphylla",29.64,"GenusAverage",7
"Diphyllodes",123.3,"GenusAverage",2
"Diplacanthopoma",6.1,"GenusAverage",1
"Diplasterias",18.97,"GenusAverage",1
"Diplectrum",139.7,"GenusAverage",2
"Diplocampa",0.00065,"GenusAverage",1
"Diplodactylus",4.013,"GenusAverage",55
"Diploderma",16.4,"GenusAverage",2
"Diplodus",1241,"GenusAverage",6
"Diplogale",3376,"GenusAverage",2
"Diploglossus",76.54,"GenusAverage",33
"Diplolaemus",45.73,"GenusAverage",8
"Diplomesodon",10.83,"GenusAverage",5
"Diplometopon",6.63,"GenusAverage",4
"Diplomys",264.7,"GenusAverage",12
"Diplophos",39.2,"GenusAverage",1
"Diploprion",214.4,"GenusAverage",1
"Diploscapter",1.15e-07,"GenusAverage",1
"Diplotaxodon",60,"GenusAverage",1
"Diplothrix",505.9,"GenusAverage",1
"Dipodillus",23.42,"GenusAverage",12
"Dipodomys",72.71,"GenusAverage",116
"Dipogon",0.0031,"GenusAverage",1
"Diporiphora",12.69,"GenusAverage",45
"Diprion",0.075,"GenusAverage",1
"Diprotodon",1500000,"GenusAverage",3
"Dipsadoboa",124,"GenusAverage",14
"Dipsas",93,"GenusAverage",38
"Dipsina",21.3,"GenusAverage",1
"Dipsochelys",205000,"GenusAverage",1
"Dipsosaurus",122.6,"GenusAverage",8
"Diptera",0.0004221,"GenusAverage",1
"Dipturus",15800,"GenusAverage",3
"Diptychus",4842,"GenusAverage",1
"Dipus",87.17,"GenusAverage",6
"Diretmoides",275.1,"GenusAverage",1
"Diretmus",610.8,"GenusAverage",1
"Discocheilus",2.7,"GenusAverage",1
"Discodeles",15.18,"GenusAverage",2
"Discoglossus",26.4,"GenusAverage",3
"Discogobio",29.68,"GenusAverage",6
"Discolabeo",5.6,"GenusAverage",1
"Discosura",2.891,"GenusAverage",9
"Discoteuthis",176.9,"GenusAverage",1
"Dispholidus",2162,"GenusAverage",2
"Disseta",0.00564,"GenusAverage",1
"Dissostichus",31600,"GenusAverage",6
"Disteira",784,"GenusAverage",2
"Distichodus",7547,"GenusAverage",5
"Distoechurus",49.48,"GenusAverage",8
"Distylim",8572000,"GenusAverage",1
"Ditaxodon",126.9,"GenusAverage",1
"Ditrema",131.8,"GenusAverage",1
"Ditylenchus",1.3e-07,"GenusAverage",1
"Ditypophis",8.6,"GenusAverage",1
"Diuca",37.72,"GenusAverage",3
"Dives",85.07,"GenusAverage",7
"Dixella",2e-04,"GenusAverage",1
"Dixiphia",15.52,"GenusAverage",6
"Dixonius",2.33,"GenusAverage",13
"Djokoiskandarus",110.2,"GenusAverage",2
"Doboatherina",7.76,"GenusAverage",1
"Dobsonia",234.2,"GenusAverage",51
"Doederleinia",1066,"GenusAverage",1
"Doedicurus",1468000,"GenusAverage",2
"Dogania",2000,"GenusAverage",1
"Dolabella",500,"GenusAverage",1
"Dolichonyx",30.95,"GenusAverage",7
"Dolichophis",5761,"GenusAverage",6
"Dolichopus",0.0009067,"GenusAverage",2
"Dolichotis",5468,"GenusAverage",14
"Dolichovespula",0.0231,"GenusAverage",1
"Doliornis",62.02,"GenusAverage",4
"Dolloidraco",17.5,"GenusAverage",2
"Dologale",353,"GenusAverage",5
"Dolomedes",0.4376,"GenusAverage",6
"Dolophones",0.012,"GenusAverage",0
"Dolospingus",12.7,"GenusAverage",2
"Donacobius",37.03,"GenusAverage",3
"Donacospiza",16.19,"GenusAverage",2
"Donax",0.905,"GenusAverage",1
"Dopasia",46.38,"GenusAverage",17
"Dorcatragus",10580,"GenusAverage",5
"Dorcopsis",5121,"GenusAverage",23
"Dorcopsulus",2504,"GenusAverage",11
"Doricha",2.45,"GenusAverage",4
"Dormitator",1148,"GenusAverage",1
"Dorosoma",917.5,"GenusAverage",4
"Doryfera",5.238,"GenusAverage",6
"Doryichthys",49.8,"GenusAverage",1
"Dorylaimus",1.5e-05,"GenusAverage",2
"Doryrhamphus",0.6,"GenusAverage",1
"Doryteuthis",163.1,"GenusAverage",1
"Dosidicus",4500,"GenusAverage",0
"Dosinia",376.4,"GenusAverage",2
"Dracaena",2657,"GenusAverage",5
"Draco",9.07,"GenusAverage",129
"Drassyllus",0.035,"GenusAverage",1
"Dremomys",200.1,"GenusAverage",26
"Drepane",1652,"GenusAverage",2
"Drepanis",18.2,"GenusAverage",1
"Drepanocladusex",0.01762,"GenusAverage",1
"Drepanoides",94.7,"GenusAverage",2
"Drepanoptila",215,"GenusAverage",2
"Drepanopus",0.006024,"GenusAverage",1
"Drepanorhynchus",14.75,"GenusAverage",1
"Drepanornis",131.9,"GenusAverage",2
"Drepanosiphum",0.0016,"GenusAverage",1
"Dreptes",22.35,"GenusAverage",1
"Dromaeocercus",14.2,"GenusAverage",1
"Dromaius",35000,"GenusAverage",8
"Dromas",319.8,"GenusAverage",3
"Dromiciops",24.65,"GenusAverage",7
"Dromicodryas",224,"GenusAverage",2
"Dromococcyx",66.74,"GenusAverage",4
"Drosophila",0.0002079,"GenusAverage",3
"Drunella",0.01625,"GenusAverage",0
"Dryadosaura",4.184,"GenusAverage",2
"Drymarchon",3152,"GenusAverage",10
"Drymobius",343.3,"GenusAverage",6
"Drymocichla",10,"GenusAverage",3
"Drymodes",39.72,"GenusAverage",9
"Drymoluber",252.2,"GenusAverage",4
"Drymophila",11.27,"GenusAverage",18
"Drymornis",93.31,"GenusAverage",2
"Drymotoxeres",70.5,"GenusAverage",1
"Dryobalanops",220000,"GenusAverage",1
"Dryobates",25.5,"GenusAverage",1
"Dryocalamus",56.16,"GenusAverage",9
"Dryocopus",227,"GenusAverage",21
"Dryolimnas",185.7,"GenusAverage",2
"Dryomys",28.55,"GenusAverage",13
"Dryophiops",99.42,"GenusAverage",4
"Dryophytes",3.953,"GenusAverage",0
"Dryops",0.001786,"GenusAverage",2
"Dryoscopus",31.41,"GenusAverage",21
"Dryotriorchis",697,"GenusAverage",1
"Drysdalia",30.83,"GenusAverage",3
"Duberria",16.75,"GenusAverage",6
"Dubusia",37.5,"GenusAverage",2
"Ducula",498.5,"GenusAverage",74
"Dugesia",0.017,"GenusAverage",1
"Dugong",282400,"GenusAverage",12
"Dulus",48.04,"GenusAverage",2
"Dumetella",30.81,"GenusAverage",6
"Dumetia",12.9,"GenusAverage",2
"Dunckerocampus",6.4,"GenusAverage",1
"Duopalatinus",691.6,"GenusAverage",1
"Dupetor",321,"GenusAverage",1
"Dusicyon",26680,"GenusAverage",5
"Duttaphrynus",27.61,"GenusAverage",1
"Dyacopterus",84.79,"GenusAverage",7
"Dymecodon",15.94,"GenusAverage",4
"Dysalotus",64.4,"GenusAverage",1
"Dysithamnus",16.39,"GenusAverage",13
"Dysomma",181.8,"GenusAverage",1
"Dytaster",57.43,"GenusAverage",0
"Dytiscus",30,"GenusAverage",1
"Ebalia",0.4,"GenusAverage",1
"Ebenavia",1.052,"GenusAverage",4
"Echelus",347,"GenusAverage",1
"Echeneis",820.9,"GenusAverage",3
"Echidna",81.83,"GenusAverage",0
"Echiichthys",166.2,"GenusAverage",1
"Echimys",508.1,"GenusAverage",16
"Echinanthera",49.62,"GenusAverage",6
"Echinarachnius",17.5,"GenusAverage",1
"Echinoprocta",831.8,"GenusAverage",3
"Echinops",139.9,"GenusAverage",8
"Echinorhinus",76,"GenusAverage",1
"Echinosaura",9.565,"GenusAverage",16
"Echinosigra",0.182,"GenusAverage",1
"Echinosorex",860,"GenusAverage",8
"Echinotriton",32.1,"GenusAverage",2
"Echinus",137.5,"GenusAverage",6
"Echiopsis",77.9,"GenusAverage",2
"Echiothrix",264.1,"GenusAverage",2
"Echis",191,"GenusAverage",16
"Echymipera",1003,"GenusAverage",29
"Eclectus",491.3,"GenusAverage",6
"Ecpleopus",1.684,"GenusAverage",2
"Ecsenius",4.343,"GenusAverage",3
"Ectophylla",5.676,"GenusAverage",5
"Ectopistes",319.3,"GenusAverage",2
"Edaphus",2.663e-05,"GenusAverage",1
"Edolisoma",62.8,"GenusAverage",1
"Egea",78,"GenusAverage",1
"Egeria",194,"GenusAverage",1
"Egernia",106.3,"GenusAverage",42
"Egretta",394.2,"GenusAverage",44
"Eidolon",281.2,"GenusAverage",10
"Eigenmannia",97.8,"GenusAverage",1
"Eira",4143,"GenusAverage",9
"Eirenis",23.69,"GenusAverage",19
"Eiseniella",0.0002366,"GenusAverage",1
"Elachistocleis",1.58,"GenusAverage",1
"Elachistodon",66.5,"GenusAverage",1
"Elaenia",19.99,"GenusAverage",38
"Elagatis",33330,"GenusAverage",2
"Elanoides",478.8,"GenusAverage",5
"Elanus",276.6,"GenusAverage",19
"Elaphe",1027,"GenusAverage",25
"Elaphodus",31110,"GenusAverage",8
"Elaphrornis",9,"GenusAverage",1
"Elaphurus",148700,"GenusAverage",9
"Elapognathus",75.45,"GenusAverage",2
"Elapoidis",20.2,"GenusAverage",1
"Elapomorphus",147.2,"GenusAverage",4
"Elapotinus",3,"GenusAverage",1
"Elapsoidea",81.33,"GenusAverage",14
"Elasmodactylus",14.5,"GenusAverage",4
"Elasmodontomys",13700,"GenusAverage",3
"Elasmotherium",4100000,"GenusAverage",1
"Elassoma",0.6376,"GenusAverage",1
"Elaver",0.035,"GenusAverage",0
"Electron",66.89,"GenusAverage",5
"Electrona",11.82,"GenusAverage",7
"Electrophorus",20000,"GenusAverage",1
"Eledone",1383,"GenusAverage",4
"Eleginus",866.2,"GenusAverage",3
"Eleoscytalopus",17,"GenusAverage",3
"Eleothreptus",45.68,"GenusAverage",4
"Eleotris",305.6,"GenusAverage",2
"Elephantulus",87.93,"GenusAverage",59
"Elephas",5035000,"GenusAverage",21
"Eleutherodactylus",16.41,"GenusAverage",8
"Eleutheronema",53630,"GenusAverage",3
"Elgaria",38.21,"GenusAverage",24
"Eligmodontia",19.76,"GenusAverage",18
"Eliomys",127.4,"GenusAverage",15
"Eliurus",80.02,"GenusAverage",37
"Ellobius",69.16,"GenusAverage",19
"Elminia",9.071,"GenusAverage",11
"Elmis",4.56e-05,"GenusAverage",1
"Elopichthys",51320,"GenusAverage",2
"Elops",7282,"GenusAverage",1
"Elseya",3499,"GenusAverage",12
"Elseyornis",31.48,"GenusAverage",3
"Elusor",4000,"GenusAverage",1
"Elvira",3.05,"GenusAverage",4
"Emarginata",20.65,"GenusAverage",3
"Emballonura",6.811,"GenusAverage",30
"Emberiza",20.38,"GenusAverage",138
"Emberizoides",23.79,"GenusAverage",7
"Embernagra",43.76,"GenusAverage",3
"Embiotoca",1301,"GenusAverage",2
"Emblema",10.4,"GenusAverage",2
"Eminia",20,"GenusAverage",3
"Emmelichthys",273.3,"GenusAverage",1
"Emmochliophis",15.75,"GenusAverage",2
"Emoia",9.312,"GenusAverage",166
"Empetrichthys",2.3,"GenusAverage",1
"Empidonax",10.3,"GenusAverage",61
"Empidonomus",29.79,"GenusAverage",3
"Empidornis",22.5,"GenusAverage",3
"Emydocephalus",314.8,"GenusAverage",5
"Emydoidea",1118,"GenusAverage",2
"Emydura",1149,"GenusAverage",6
"Emys",779.6,"GenusAverage",1
"Enchelynassa",22340,"GenusAverage",1
"Enchelyopus",139.4,"GenusAverage",0
"Enchisthenes",16.32,"GenusAverage",4
"Enchodelus",3.525e-06,"GenusAverage",1
"Encrasicholina",6.36,"GenusAverage",1
"Engraulis",21.97,"GenusAverage",12
"Engyprosopon",40.09,"GenusAverage",1
"Enhalusa",2.5,"GenusAverage",1
"Enhydra",27690,"GenusAverage",13
"Enhydris",222.7,"GenusAverage",13
"Enicognathus",191.3,"GenusAverage",5
"Enicurus",30.87,"GenusAverage",14
"Enneacanthus",9.091,"GenusAverage",1
"Enochrus",0.0028,"GenusAverage",1
"Enodes",130,"GenusAverage",1
"Enophrys",760,"GenusAverage",1
"Enoplosus",777.6,"GenusAverage",1
"Enoploteuthis",99,"GenusAverage",1
"Ensatina",31.79,"GenusAverage",5
"Ensifera",11.16,"GenusAverage",3
"Enteroctopus",31480,"GenusAverage",2
"Enteromius",39.18,"GenusAverage",0
"Entomocorus",3.708,"GenusAverage",0
"Entomodestes",58.85,"GenusAverage",4
"Entomyzon",106.4,"GenusAverage",3
"Entosphenus",275,"GenusAverage",1
"Enuliophis",37,"GenusAverage",1
"Enulius",14.18,"GenusAverage",4
"Enyalioides",74.4,"GenusAverage",33
"Enyalius",42.97,"GenusAverage",21
"Eoglaucomys",577.3,"GenusAverage",4
"Eolagurus",21,"GenusAverage",6
"Eolophus",308.9,"GenusAverage",5
"Eonycteris",71.44,"GenusAverage",14
"Eophona",63.63,"GenusAverage",6
"Eopsaltria",18.49,"GenusAverage",18
"Eopsetta",1522,"GenusAverage",2
"Eos",124.1,"GenusAverage",11
"Eospalax",202.7,"GenusAverage",11
"Eothenomys",32.52,"GenusAverage",20
"Eozapus",32.59,"GenusAverage",3
"Epacrophis",1.933,"GenusAverage",3
"Epalzeorhynchos",15.45,"GenusAverage",2
"Epeorus",0.01011,"GenusAverage",0
"Ephalophis",47.6,"GenusAverage",1
"Ephemera",0.004362,"GenusAverage",1
"Ephemerella",0.0415,"GenusAverage",1
"Ephippion",82.4,"GenusAverage",0
"Ephippiorhynchus",5131,"GenusAverage",6
"Ephippus",786.6,"GenusAverage",1
"Epibator",17.7,"GenusAverage",2
"Epicrates",1866,"GenusAverage",10
"Epictia",2.622,"GenusAverage",28
"Epidalea",50.22,"GenusAverage",1
"Epigonus",381.6,"GenusAverage",5
"Epimachus",186.2,"GenusAverage",7
"Epinecrophylla",9.811,"GenusAverage",15
"Epinephelides",3000,"GenusAverage",1
"Epinephelus",33090,"GenusAverage",50
"Epinnula",7832,"GenusAverage",2
"Epinotia",0.0137,"GenusAverage",1
"Epiplatys",4.667,"GenusAverage",6
"Epirrita",0.078,"GenusAverage",1
"Episinus",0.031,"GenusAverage",0
"Episoriculus",8.902,"GenusAverage",15
"Episyrphus",0.003403,"GenusAverage",1
"Epitheca",0.758,"GenusAverage",1
"Epixerus",466.8,"GenusAverage",6
"Epomophorus",79.17,"GenusAverage",33
"Epomops",125.1,"GenusAverage",16
"Eptatretus",3650,"GenusAverage",2
"Eptesicus",12.58,"GenusAverage",75
