Index,Continent,Species Distribution,Order,FAMILY,Genus,Species,synonyms,Common,LogMass (g),Combined.Mass (g),Mass Reference,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3837,Insular,W Malaysia_ Borneo,Chiroptera,Hipposideridae,Coelops,robinsoni, , ,0.813,6.5,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3144,Insular,N India_ nepal_ Burma_ S Chi _ Viet m_ Laos_ Thailand_ Malay Peninsula_ Taiwan,Chiroptera,Hipposideridae,Hipposideros,armiger, , ,1.724,53,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3585,Insular,Sri Lanka_ India to W Malaysia_ through Philippines_ ndonesia and New Guinea to N Queensland_ N Northern Territory and N Western Australia (Australia),Chiroptera,Hipposideridae,Hipposideros,ater, , ,0.756,5.7,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3102,Insular,Malaysia to the Philippines_ Timor (Indonesia) and adjacent small islands,Chiroptera,Hipposideridae,Hipposideros,bicolor, , ,0.883,7.642,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3116,Insular,Mentawai Isls (Indonesia),Chiroptera,Hipposideridae,Hipposideros,breviceps, , ,-999,-999,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3134,Insular,Most of the subsaharan Africa except the central forested region_ Morocco_ yemen_ Zanzibar and Pemba,Chiroptera,Hipposideridae,Hipposideros,caffer, , ,0.975,9.45,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3167,Insular,New Guiinea_ Bismarck Arch_ solomon Isls_ adjacent small islands,Chiroptera,Hipposideridae,Hipposideros,calcaratus, , ,1.055,11.35,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3843,Insular,W Malaysia_ Sumatra and the Philippines to Vanuatu (= New Hebrides) and NE Australia,Chiroptera,Hipposideridae,Hipposideros,cervinus, , ,0.968,9.3,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3354,Insular,Pakistan to Viet m and Borneo_ adjacent small islands_ probably the Philippines,Chiroptera,Hipposideridae,Hipposideros,cineraceus, , ,0.732,5.4,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2718,Insular,Gambia to Ethiopia_ south to  mibia_ Botswa _ Transvaal (South Africa) and Mozambique_ Madagascar_ adjacent small islands_ including Sao Thome,Chiroptera,Hipposideridae,Hipposideros,commersoni, , ,1.996,99.091,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3159,Insular,NE Minda o (Philippines),Chiroptera,Hipposideridae,Hipposideros,coronatus, , ,-999,-999,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2627,Insular,C New Guinea,Chiroptera,Hipposideridae,Hipposideros,corynophyllus, , ,1.161,14.5,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3511,Insular,Sarawak (Borneo_ malaysia),Chiroptera,Hipposideridae,Hipposideros,coxi, , ,0.966,9.253,215_ 257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3800,Insular,Timor (Indonesia),Chiroptera,Hipposideridae,Hipposideros,crumeniferus, , ,-999,-999,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2632,Insular,Cameroon_ Bioko_ perhaps Nigeria,Chiroptera,Hipposideridae,Hipposideros,curtus, , ,-999,-999,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2943,Insular,Kenya and s sudan to Senegal and Guinea-Bissau_ Bioko,Chiroptera,Hipposideridae,Hipposideros,cyclops, , ,1.525,33.5,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2615,Insular,Burma and Viet m through Thailand_ W Malaysia and indonesia to New Guniea_ Bismarck Arch_ solomon Isls and NE and NC Australia_ Philippines_ Nicobar Isls,Chiroptera,Hipposideridae,Hipposideros,diadema, , ,1.641,43.764,153_ 122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3478,Insular,Rubia _ Ysabel_ malaita and Bougainville isls (Solomon isls)_ peleng isls and sulawesi (Indonesia),Chiroptera,Hipposideridae,Hipposideros,dinops, , ,-999,-999,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2554,Insular,Borneo,Chiroptera,Hipposideridae,Hipposideros,doriae, , ,-999,-999,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520,Insular,Borneo_ peninsular Thailand,Chiroptera,Hipposideridae,Hipposideros,dyacorum, , ,0.782,6.05,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3355,Insular,Pakistan to Viet m_ south to Sri Lanka,Chiroptera,Hipposideridae,Hipposideros,fulvus, , ,0.929,8.5,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3581,Insular,Sri Lanka and india through SE Asia to Java and Borneo,Chiroptera,Hipposideridae,Hipposideros,galeritus, , ,0.869,7.4,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3150,Insular,N Sulawesi (Indonesia),Chiroptera,Hipposideridae,Hipposideros,inexpectatus, , ,-999,-999,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3592,Insular,Sri Lanka_ S and C India,Chiroptera,Hipposideridae,Hipposideros,lankadiva, , ,1.719,52.4,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490,Insular,Bangladesh to Viet m_ Yun n_ Kwangsi and hai   (Chi )_ and through W malaysia to Sumatra_ java Borneo and Sumba (Indonesia) and adjacent small islands,Chiroptera,Hipposideridae,Hipposideros,larvatus, , ,1.298,19.85,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2621,Insular,Burma_ Thailand_ W malaysia,Chiroptera,Hipposideridae,Hipposideros,lylei, , ,1.602,40,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3661,Insular,Sulawesi_ Ceram (Molucca isls) and Kangean (Java Sea),Chiroptera,Hipposideridae,Hipposideros,macrobullatus, , ,-999,-999,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3169,Insular,New Guinea_ Bismarck Arch,Chiroptera,Hipposideridae,Hipposideros,maggietaylorae, , ,1.267,18.5,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3323,Insular,New Guniea,Chiroptera,Hipposideridae,Hipposideros,muscinus, , ,-999,-999,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3522,Insular,Selangor (malaysia),Chiroptera,Hipposideridae,Hipposideros,nequam, , ,-999,-999,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3424,Insular,Philippines,Chiroptera,Hipposideridae,Hipposideros,obscurus, , ,0.978,9.5,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500,Insular,Biak Isl_ W New Guniea and N Molucca Isls,Chiroptera,Hipposideridae,Hipposideros,papua, , ,-999,-999,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3425,Insular,Philippines,Chiroptera,Hipposideridae,Hipposideros,pygmaeus, , ,0.544,3.5,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3838,Insular,W Malaysia_ Borneo,Chiroptera,Hipposideridae,Hipposideros,ridleyi, , ,0.903,8,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3527,Insular,Senegal to Ethiopia_ south to  gola_ Zambia_ malawi and Mozambique_ Bioko_ sao Tome and Principe,Chiroptera,Hipposideridae,Hipposideros,ruber, , ,1.005,10.105,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3147,Insular,N Queensland (Australia)_ E new Guniea,Chiroptera,Hipposideridae,Hipposideros,semoni, , ,1.146,14,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3364,Insular,Peninsular India_ sri Lanka,Chiroptera,Hipposideridae,Hipposideros,speoris, , ,1.018,10.429,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3365,Insular,Peninsular Thailand_ Ishigaki Isl_ Yo kuni Isl and Iriomote Isl (s Ryukyu Isls_ japan),Chiroptera,Hipposideridae,Hipposideros,turpis, , ,1.523,33.35,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3829,Insular,W and C New Guinea,Chiroptera,Hipposideridae,Hipposideros,wollastoni, , ,0.829,6.75,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3138,Insular,N and W Madagascar_ Aldabra Isl.,Chiroptera,Hipposideridae,Triaenops,furculus, , ,-999,-999,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2698,Insular,Ethiopia_ Somalia_ kenya_ Uganda_ E Sudan_ Tanzania_ Zanzibar,Chiroptera,Megadermatidae,Cardioderma,cor, , ,1.445,27.843,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3533,Insular,Senegal to Somalia_ south to Zambia and Malawi_ Zanzibar,Chiroptera,Megadermatidae,Lavia,frons, , ,1.379,23.933,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460,Insular,Afghanistan to s Chi _ south to Sri Lanka and W Malaysia,Chiroptera,Megadermatidae,Megaderma,lyra, , ,1.658,45.535,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3582,Insular,Sri Lanka and india through SE Asia to Lesser Sundas_ the Philippines and Molucca Isls_ various adjacent islands,Chiroptera,Megadermatidae,Megaderma,spasma, , ,1.415,26,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3320,Insular,New Guniea_ N and C Australia_ Solomon Isls_ Vanuatu (=New Hebrides)_ Fiji_ perhaps Bismarck Arch,Chiroptera,Molossidae,Chaerephon,jobensis, , ,1.098,12.525,259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786,Insular,Indonesia_ Malaysia,Chiroptera,Molossidae,Chaerephon,johorensis, , ,-999,-999,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2770,Insular,India and Sri Lanka to S Chi  and Viet m_ southeast to Phillipines_ Borneo and lesser sunda isls_ hai n (Chi )_ Cocos Keeling Isl (Indian Ocean),Chiroptera,Molossidae,Chaerephon,plicatus, , ,1.154,14.25,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3536,Insular,Senegal to Yemen_ south to South Africa_ Bioko_ Pemba and Zanzibar_ Comoro Isls_ Aldabra and Amirante Isls (seychellas)_ Madagascar,Chiroptera,Molossidae,Chaerephon,pumila, , ,1.053,11.297,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3842,Insular,W Malaysia_ Sumatra and Java_ Borneo_ SW Philippines_ sulawesi and nearby small islands,Chiroptera,Molossidae,Cheiromeles,torquatus, , ,2.214,163.5,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3153,Insular, yarit (Mexico) to Ecuador and NE Brazil_ Trinidad,Chiroptera,Molossidae,Cynomops,greenhalli, , ,1.175,14.967,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2629,Insular,California and Texas (USA) to Zacatecas and Hidalgo (Mexico)_ Colombia to N argenti  and E Brazil_ Cuba,Chiroptera,Molossidae,Eumops,perotis, , ,1.709,51.125,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2755,Insular,Honduras to Ecuador and Venezuela_ Cozumel Isl (Mexico),Chiroptera,Molossidae,Molossus,currentium, , ,1.25,17.8,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3558,Insular,Si loa and Coahuila (Mexico) to Peru_ N Argenti _ uruguay_ brazil and Gui  s_ greater and lesser antilles_ margarita isl (Venezuela)_ Curacao and Bo ire (netherlands Antilles)_ Trinidad and Taboago,Chiroptera,Molossidae,Molossus,molossus, , ,1.133,13.579,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3789,Insular,Tamaulipas and Si loa (Mexico) to Peru_ N Argenti _ Brazil and Gui  s_ Trinidad,Chiroptera,Molossidae,Molossus,rufus, , ,1.5,31.657,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3556,Insular,Si loa (Mexico) to Colombia and Suri m_ Trinidad,Chiroptera,Molossidae,Molossus,sinaloae, , ,1.354,22.575,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719,Insular,Gambia to Kenya_ Tanzania (including Zanzibar)_ Mozambique,Chiroptera,Molossidae,Mops,brachypterus, , ,1.204,16,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3532,Insular,Senegal to somalia_ south to Angola_ botswa  and  tal (South Africa)_ Madagascar,Chiroptera,Molossidae,Mops,condylurus, , ,1.453,28.373,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3530,Insular,Senegal to saudi arabia_ south to Botswa  and Tansvall (South africa)_ Madagascar,Chiroptera,Molossidae,Mops,midas, , ,1.655,45.22,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3844,Insular,W Malaysia_ Sumatra_ Borneo_ perhaps Java,Chiroptera,Molossidae,Mops,mops, , ,1.491,30.95,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3652,Insular,Sulawesi (Indonesia) and adjacent small islands_ Philippines,Chiroptera,Molossidae,Mops,sarasinorum, , ,-999,-999,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2954,Insular,Liberia_ Ivory Coast_ Gha _ Togo_ Benin_ Rio Muni and Bioko (Equatorial Guinea) Zaire,Chiroptera,Molossidae,Mops,spurrelli, , ,-999,-999,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3551,Insular,Sierra Leone to Rwanda_ Bioko_ perhaps Mozambique and Zanzibar,Chiroptera,Molossidae,Mops,thersites, , ,1.342,22,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3474,Insular,Reunion and Mauritius (Mascarene Isls)_ Madagascar_ south Africa_ Ethiopia,Chiroptera,Molossidae,Mormopterus,acetabulosus, , ,-999,-999,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3128,Insular,Molucca isls_ New Guniea_ adjacent small isls_ N australia,Chiroptera,Molossidae,Mormopterus,beccarii, , ,1.172,14.85,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3755,Insular,Sumatra,Chiroptera,Molossidae,Mormopterus,doriae, , ,-999,-999,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3067,Insular,madagascar,Chiroptera,Molossidae,Mormopterus,jugularis, , ,1.061,11.5,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2677,Insular,Cuba,Chiroptera,Molossidae,Mormopterus,minutus, , ,-999,-999,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3335,Insular,Norfolk isl_ SE Queensland_ E New South Wales (australia),Chiroptera,Molossidae,Mormopterus,norfolkensis, , ,0.903,8,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481,Insular,Australia_ New Guinea,Chiroptera,Molossidae,Mormopterus,planiceps, , ,0.944,8.8,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3787,Insular,Tamaulipas and Ja_isco (Mexico) to NW Peru_ N Argenti  and Brazil_ Trinidad_ cuba,Chiroptera,Molossidae,Nyctinomops,laticaudatus, , ,1.087,12.217,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3763,Insular,SW British Columbia and Iowa (USA) to Peru_ N Argenti  and Uruguay_ Cuba_ Jamaica_ Hispanila,Chiroptera,Molossidae,Nyctinomops,macrotis, , ,1.265,18.4,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2935,Insular,Java,Chiroptera,Molossidae,Otomops,formosus, , ,-999,-999,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2685,Insular,Djbouti and Central African Republic to Angola and  tal (South Africa)_ Madagascar,Chiroptera,Molossidae,Otomops,martiensseni, , ,1.535,34.3,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3325,Insular,New Guniea,Chiroptera,Molossidae,Otomops,papuensis, , ,1.217,16.5,259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3326,Insular,New Guniea,Chiroptera,Molossidae,Otomops,secundus, , ,-999,-999,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2864,Insular,Jalisco and Yucatan (Mexico) to Peru_ N Argti  and Suri m_ Trinidad,Chiroptera,Molossidae,Promops,centralis, , ,1.421,26.367,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3576,Insular,South Africa to Nigeria_ Algeria and Egypt to Yemen and Oman_ east to India and Sri Lanka,Chiroptera,Molossidae,Tadarida,aegyptiaca, , ,1.225,16.782,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3480,Insular,S and C Australia_ new Guniea,Chiroptera,Molossidae,Tadarida,australis, , ,1.502,31.8,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3483,Insular,S Brazil_ Argenti  and Chile to oregon_ s Nebraska and Ohio (USA)_ Greater and Lesser Antilles,Chiroptera,Molossidae,Tadarida,brasiliensis, , ,1.097,12.489,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2692,Insular,E Zaire_ Rwanda_ Kenya_ Tanzania_ Zambia_ Malawi_ Zimbabwe_ Transvaal (South africa)_ Madagascar,Chiroptera,Molossidae,Tadarida,fulminans, , ,1.548,35.28,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715,Insular,France_ Portugal and Morocco to Japan_ S Chi  and Taiwan_ maderia (Portugal) and Ca ry Isl (Spain),Chiroptera,Molossidae,Tadarida,teniotis, , ,1.432,27.039,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723,Insular,Greater Antilles_ adjacent small islands,Chiroptera,Mormoopidae,Mormoops,blainvillei, , ,0.934,8.6,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3491,Insular,S Texas_ S arizo  (USA) and Baja California (Mexico) to NW Peru and N Venezuela_ aruba_ Curacao and Bo ire (netherlands Antilles)_ Trinidad_ margarita isl (Venezuela),Chiroptera,Mormoopidae,Mormoops,megalophylla, , ,1.191,15.533,261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3340,Insular,NW Peru and N Venezuela to S Baja California_ S Sonora and Nuevo Leon (Mexico)_ Trinidad_ S Lesser antilles,Chiroptera,Mormoopidae,Pteronotus,davyi, , ,0.964,9.213,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2671,Insular,Cuba_ Jamaica,Chiroptera,Mormoopidae,Pteronotus,macleayii, , ,0.728,5.35,271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
