id,wsc_lsid,originalName,family,genus,species,subspecies,trait,traitFullName,traitCategory,value,value_numeric,measure,sex,lifeStage,frequency,sampleSize,treatment,method,methodFullName,dateText,dateStart,dateEnd,note,location,decimalLatitude,decimalLongitude,altitude,verbatimLocality,countryCode,countryName,habitatVerbatim,microhabitatVerbatim,datasetName,datasetRestrictedAccess,reference,referenceFull,referenceDOI,rowLinks
602353,urn:lsid:nmbe.ch:spidersp:026079,Zodarion jozefienae,Zodariidae,Zodarion,jozefienae,,bodm,Body mass,Morphometry,0.00561,0.0056,Single observation,Female,Adult,,,,mor,Morphometry,,,,,,,,,,PRT,Portugal,,,Data from published papers of Pekar 2007-2011,Free access,Pekár et al. 2011a,"Pekár S, Bilde T & Martišová M. 2011a. Intersexual trophic niche partitioning in an ant-eating spider (Araneae: Zodariidae). PLoS One 6(1): e14603.",,
602354,urn:lsid:nmbe.ch:spidersp:026079,Zodarion jozefienae,Zodariidae,Zodarion,jozefienae,,bodm,Body mass,Morphometry,0.00411,0.0041,Single observation,Female,Adult,,,,mor,Morphometry,,,,,,,,,,PRT,Portugal,,,Data from published papers of Pekar 2007-2011,Free access,Pekár et al. 2011a,"Pekár S, Bilde T & Martišová M. 2011a. Intersexual trophic niche partitioning in an ant-eating spider (Araneae: Zodariidae). PLoS One 6(1): e14603.",,
602355,urn:lsid:nmbe.ch:spidersp:026079,Zodarion jozefienae,Zodariidae,Zodarion,jozefienae,,bodm,Body mass,Morphometry,0.01248,0.0125,Single observation,Female,Adult,,,,mor,Morphometry,,,,,,,,,,PRT,Portugal,,,Data from published papers of Pekar 2007-2011,Free access,Pekár et al. 2011a,"Pekár S, Bilde T & Martišová M. 2011a. Intersexual trophic niche partitioning in an ant-eating spider (Araneae: Zodariidae). PLoS One 6(1): e14603.",,
602356,urn:lsid:nmbe.ch:spidersp:026079,Zodarion jozefienae,Zodariidae,Zodarion,jozefienae,,bodm,Body mass,Morphometry,0.00824,0.0082,Single observation,Female,Adult,,,,mor,Morphometry,,,,,,,,,,PRT,Portugal,,,Data from published papers of Pekar 2007-2011,Free access,Pekár et al. 2011a,"Pekár S, Bilde T & Martišová M. 2011a. Intersexual trophic niche partitioning in an ant-eating spider (Araneae: Zodariidae). PLoS One 6(1): e14603.",,
602357,urn:lsid:nmbe.ch:spidersp:026079,Zodarion jozefienae,Zodariidae,Zodarion,jozefienae,,bodm,Body mass,Morphometry,0.00879,0.0088,Single observation,Female,Adult,,,,mor,Morphometry,,,,,,,,,,PRT,Portugal,,,Data from published papers of Pekar 2007-2011,Free access,Pekár et al. 2011a,"Pekár S, Bilde T & Martišová M. 2011a. Intersexual trophic niche partitioning in an ant-eating spider (Araneae: Zodariidae). PLoS One 6(1): e14603.",,
602358,urn:lsid:nmbe.ch:spidersp:026079,Zodarion jozefienae,Zodariidae,Zodarion,jozefienae,,bodm,Body mass,Morphometry,0.00466,0.0047,Single observation,Female,Adult,,,,mor,Morphometry,,,,,,,,,,PRT,Portugal,,,Data from published papers of Pekar 2007-2011,Free access,Pekár et al. 2011a,"Pekár S, Bilde T & Martišová M. 2011a. Intersexual trophic niche partitioning in an ant-eating spider (Araneae: Zodariidae). PLoS One 6(1): e14603.",,
602359,urn:lsid:nmbe.ch:spidersp:026079,Zodarion jozefienae,Zodariidae,Zodarion,jozefienae,,bodm,Body mass,Morphometry,0.00415,0.0042,Single observation,Female,Adult,,,,mor,Morphometry,,,,,,,,,,PRT,Portugal,,,Data from published papers of Pekar 2007-2011,Free access,Pekár et al. 2011a,"Pekár S, Bilde T & Martišová M. 2011a. Intersexual trophic niche partitioning in an ant-eating spider (Araneae: Zodariidae). PLoS One 6(1): e14603.",,
602360,urn:lsid:nmbe.ch:spidersp:026079,Zodarion jozefienae,Zodariidae,Zodarion,jozefienae,,bodm,Body mass,Morphometry,0.00456,0.0046,Single observation,Female,Adult,,,,mor,Morphometry,,,,,,,,,,PRT,Portugal,,,Data from published papers of Pekar 2007-2011,Free access,Pekár et al. 2011a,"Pekár S, Bilde T & Martišová M. 2011a. Intersexual trophic niche partitioning in an ant-eating spider (Araneae: Zodariidae). PLoS One 6(1): e14603.",,
602361,urn:lsid:nmbe.ch:spidersp:026079,Zodarion jozefienae,Zodariidae,Zodarion,jozefienae,,bodm,Body mass,Morphometry,0.00936,0.0094,Single observation,Female,Adult,,,,mor,Morphometry,,,,,,,,,,PRT,Portugal,,,Data from published papers of Pekar 2007-2011,Free access,Pekár et al. 2011a,"Pekár S, Bilde T & Martišová M. 2011a. Intersexual trophic niche partitioning in an ant-eating spider (Araneae: Zodariidae). PLoS One 6(1): e14603.",,
602362,urn:lsid:nmbe.ch:spidersp:026079,Zodarion jozefienae,Zodariidae,Zodarion,jozefienae,,bodm,Body mass,Morphometry,0.00649,0.0065,Single observation,Female,Adult,,,,mor,Morphometry,,,,,,,,,,PRT,Portugal,,,Data from published papers of Pekar 2007-2011,Free access,Pekár et al. 2011a,"Pekár S, Bilde T & Martišová M. 2011a. Intersexual trophic niche partitioning in an ant-eating spider (Araneae: Zodariidae). PLoS One 6(1): e14603.",,
602363,urn:lsid:nmbe.ch:spidersp:026079,Zodarion jozefienae,Zodariidae,Zodarion,jozefienae,,bodm,Body mass,Morphometry,0.00518,0.0052,Single observation,Female,Adult,,,,mor,Morphometry,,,,,,,,,,PRT,Portugal,,,Data from published papers of Pekar 2007-2011,Free access,Pekár et al. 2011a,"Pekár S, Bilde T & Martišová M. 2011a. Intersexual trophic niche partitioning in an ant-eating spider (Araneae: Zodariidae). PLoS One 6(1): e14603.",,
602364,urn:lsid:nmbe.ch:spidersp:026079,Zodarion jozefienae,Zodariidae,Zodarion,jozefienae,,bodm,Body mass,Morphometry,0.00349,0.0035,Single observation,Female,Adult,,,,mor,Morphometry,,,,,,,,,,PRT,Portugal,,,Data from published papers of Pekar 2007-2011,Free access,Pekár et al. 2011a,"Pekár S, Bilde T & Martišová M. 2011a. Intersexual trophic niche partitioning in an ant-eating spider (Araneae: Zodariidae). PLoS One 6(1): e14603.",,
602365,urn:lsid:nmbe.ch:spidersp:026079,Zodarion jozefienae,Zodariidae,Zodarion,jozefienae,,bodm,Body mass,Morphometry,0.00529,0.0053,Single observation,Female,Adult,,,,mor,Morphometry,,,,,,,,,,PRT,Portugal,,,Data from published papers of Pekar 2007-2011,Free access,Pekár et al. 2011a,"Pekár S, Bilde T & Martišová M. 2011a. Intersexual trophic niche partitioning in an ant-eating spider (Araneae: Zodariidae). PLoS One 6(1): e14603.",,
602366,urn:lsid:nmbe.ch:spidersp:026079,Zodarion jozefienae,Zodariidae,Zodarion,jozefienae,,bodm,Body mass,Morphometry,0.00553,0.0055,Single observation,Female,Adult,,,,mor,Morphometry,,,,,,,,,,PRT,Portugal,,,Data from published papers of Pekar 2007-2011,Free access,Pekár et al. 2011a,"Pekár S, Bilde T & Martišová M. 2011a. Intersexual trophic niche partitioning in an ant-eating spider (Araneae: Zodariidae). PLoS One 6(1): e14603.",,
602367,urn:lsid:nmbe.ch:spidersp:026079,Zodarion jozefienae,Zodariidae,Zodarion,jozefienae,,bodm,Body mass,Morphometry,0.00492,0.0049,Single observation,Female,Adult,,,,mor,Morphometry,,,,,,,,,,PRT,Portugal,,,Data from published papers of Pekar 2007-2011,Free access,Pekár et al. 2011a,"Pekár S, Bilde T & Martišová M. 2011a. Intersexual trophic niche partitioning in an ant-eating spider (Araneae: Zodariidae). PLoS One 6(1): e14603.",,
602368,urn:lsid:nmbe.ch:spidersp:026079,Zodarion jozefienae,Zodariidae,Zodarion,jozefienae,,bodm,Body mass,Morphometry,0.00633,0.0063,Single observation,Female,Adult,,,,mor,Morphometry,,,,,,,,,,PRT,Portugal,,,Data from published papers of Pekar 2007-2011,Free access,Pekár et al. 2011a,"Pekár S, Bilde T & Martišová M. 2011a. Intersexual trophic niche partitioning in an ant-eating spider (Araneae: Zodariidae). PLoS One 6(1): e14603.",,
602369,urn:lsid:nmbe.ch:spidersp:026079,Zodarion jozefienae,Zodariidae,Zodarion,jozefienae,,bodm,Body mass,Morphometry,0.00534,0.0053,Single observation,Female,Adult,,,,mor,Morphometry,,,,,,,,,,PRT,Portugal,,,Data from published papers of Pekar 2007-2011,Free access,Pekár et al. 2011a,"Pekár S, Bilde T & Martišová M. 2011a. Intersexual trophic niche partitioning in an ant-eating spider (Araneae: Zodariidae). PLoS One 6(1): e14603.",,
602370,urn:lsid:nmbe.ch:spidersp:026079,Zodarion jozefienae,Zodariidae,Zodarion,jozefienae,,bodm,Body mass,Morphometry,0.00631,0.0063,Single observation,Female,Adult,,,,mor,Morphometry,,,,,,,,,,PRT,Portugal,,,Data from published papers of Pekar 2007-2011,Free access,Pekár et al. 2011a,"Pekár S, Bilde T & Martišová M. 2011a. Intersexual trophic niche partitioning in an ant-eating spider (Araneae: Zodariidae). PLoS One 6(1): e14603.",,
602371,urn:lsid:nmbe.ch:spidersp:026079,Zodarion jozefienae,Zodariidae,Zodarion,jozefienae,,bodm,Body mass,Morphometry,0.00485,0.0049,Single observation,Female,Adult,,,,mor,Morphometry,,,,,,,,,,PRT,Portugal,,,Data from published papers of Pekar 2007-2011,Free access,Pekár et al. 2011a,"Pekár S, Bilde T & Martišová M. 2011a. Intersexual trophic niche partitioning in an ant-eating spider (Araneae: Zodariidae). PLoS One 6(1): e14603.",,
602372,urn:lsid:nmbe.ch:spidersp:026079,Zodarion jozefienae,Zodariidae,Zodarion,jozefienae,,bodm,Body mass,Morphometry,0.00596,0.006,Single observation,Female,Adult,,,,mor,Morphometry,,,,,,,,,,PRT,Portugal,,,Data from published papers of Pekar 2007-2011,Free access,Pekár et al. 2011a,"Pekár S, Bilde T & Martišová M. 2011a. Intersexual trophic niche partitioning in an ant-eating spider (Araneae: Zodariidae). PLoS One 6(1): e14603.",,
602373,urn:lsid:nmbe.ch:spidersp:026079,Zodarion jozefienae,Zodariidae,Zodarion,jozefienae,,bodm,Body mass,Morphometry,0.00702,0.007,Single observation,Female,Adult,,,,mor,Morphometry,,,,,,,,,,PRT,Portugal,,,Data from published papers of Pekar 2007-2011,Free access,Pekár et al. 2011a,"Pekár S, Bilde T & Martišová M. 2011a. Intersexual trophic niche partitioning in an ant-eating spider (Araneae: Zodariidae). PLoS One 6(1): e14603.",,
602374,urn:lsid:nmbe.ch:spidersp:026079,Zodarion jozefienae,Zodariidae,Zodarion,jozefienae,,bodm,Body mass,Morphometry,0.00602,0.006,Single observation,Female,Adult,,,,mor,Morphometry,,,,,,,,,,PRT,Portugal,,,Data from published papers of Pekar 2007-2011,Free access,Pekár et al. 2011a,"Pekár S, Bilde T & Martišová M. 2011a. Intersexual trophic niche partitioning in an ant-eating spider (Araneae: Zodariidae). PLoS One 6(1): e14603.",,
602375,urn:lsid:nmbe.ch:spidersp:026079,Zodarion jozefienae,Zodariidae,Zodarion,jozefienae,,bodm,Body mass,Morphometry,0.00846,0.0085,Single observation,Female,Adult,,,,mor,Morphometry,,,,,,,,,,PRT,Portugal,,,Data from published papers of Pekar 2007-2011,Free access,Pekár et al. 2011a,"Pekár S, Bilde T & Martišová M. 2011a. Intersexual trophic niche partitioning in an ant-eating spider (Araneae: Zodariidae). PLoS One 6(1): e14603.",,
602376,urn:lsid:nmbe.ch:spidersp:026079,Zodarion jozefienae,Zodariidae,Zodarion,jozefienae,,bodm,Body mass,Morphometry,0.00426,0.0043,Single observation,Female,Adult,,,,mor,Morphometry,,,,,,,,,,PRT,Portugal,,,Data from published papers of Pekar 2007-2011,Free access,Pekár et al. 2011a,"Pekár S, Bilde T & Martišová M. 2011a. Intersexual trophic niche partitioning in an ant-eating spider (Araneae: Zodariidae). PLoS One 6(1): e14603.",,
602377,urn:lsid:nmbe.ch:spidersp:026079,Zodarion jozefienae,Zodariidae,Zodarion,jozefienae,,bodm,Body mass,Morphometry,0.00345,0.0035,Single observation,Female,Adult,,,,mor,Morphometry,,,,,,,,,,PRT,Portugal,,,Data from published papers of Pekar 2007-2011,Free access,Pekár et al. 2011a,"Pekár S, Bilde T & Martišová M. 2011a. Intersexual trophic niche partitioning in an ant-eating spider (Araneae: Zodariidae). PLoS One 6(1): e14603.",,
602378,urn:lsid:nmbe.ch:spidersp:026079,Zodarion jozefienae,Zodariidae,Zodarion,jozefienae,,bodm,Body mass,Morphometry,0.00519,0.0052,Single observation,Female,Adult,,,,mor,Morphometry,,,,,,,,,,PRT,Portugal,,,Data from published papers of Pekar 2007-2011,Free access,Pekár et al. 2011a,"Pekár S, Bilde T & Martišová M. 2011a. Intersexual trophic niche partitioning in an ant-eating spider (Araneae: Zodariidae). PLoS One 6(1): e14603.",,
602379,urn:lsid:nmbe.ch:spidersp:026079,Zodarion jozefienae,Zodariidae,Zodarion,jozefienae,,bodm,Body mass,Morphometry,0.00858,0.0086,Single observation,Female,Adult,,,,mor,Morphometry,,,,,,,,,,PRT,Portugal,,,Data from published papers of Pekar 2007-2011,Free access,Pekár et al. 2011a,"Pekár S, Bilde T & Martišová M. 2011a. Intersexual trophic niche partitioning in an ant-eating spider (Araneae: Zodariidae). PLoS One 6(1): e14603.",,
602380,urn:lsid:nmbe.ch:spidersp:026079,Zodarion jozefienae,Zodariidae,Zodarion,jozefienae,,bodm,Body mass,Morphometry,0.00629,0.0063,Single observation,Female,Adult,,,,mor,Morphometry,,,,,,,,,,PRT,Portugal,,,Data from published papers of Pekar 2007-2011,Free access,Pekár et al. 2011a,"Pekár S, Bilde T & Martišová M. 2011a. Intersexual trophic niche partitioning in an ant-eating spider (Araneae: Zodariidae). PLoS One 6(1): e14603.",,
602381,urn:lsid:nmbe.ch:spidersp:026079,Zodarion jozefienae,Zodariidae,Zodarion,jozefienae,,bodm,Body mass,Morphometry,0.0071,0.0071,Single observation,Female,Adult,,,,mor,Morphometry,,,,,,,,,,PRT,Portugal,,,Data from published papers of Pekar 2007-2011,Free access,Pekár et al. 2011a,"Pekár S, Bilde T & Martišová M. 2011a. Intersexual trophic niche partitioning in an ant-eating spider (Araneae: Zodariidae). PLoS One 6(1): e14603.",,
602382,urn:lsid:nmbe.ch:spidersp:026079,Zodarion jozefienae,Zodariidae,Zodarion,jozefienae,,bodm,Body mass,Morphometry,0.00374,0.0037,Single observation,Female,Adult,,,,mor,Morphometry,,,,,,,,,,PRT,Portugal,,,Data from published papers of Pekar 2007-2011,Free access,Pekár et al. 2011a,"Pekár S, Bilde T & Martišová M. 2011a. Intersexual trophic niche partitioning in an ant-eating spider (Araneae: Zodariidae). PLoS One 6(1): e14603.",,
602383,urn:lsid:nmbe.ch:spidersp:026079,Zodarion jozefienae,Zodariidae,Zodarion,jozefienae,,bodm,Body mass,Morphometry,0.00466,0.0047,Single observation,Female,Adult,,,,mor,Morphometry,,,,,,,,,,PRT,Portugal,,,Data from published papers of Pekar 2007-2011,Free access,Pekár et al. 2011a,"Pekár S, Bilde T & Martišová M. 2011a. Intersexual trophic niche partitioning in an ant-eating spider (Araneae: Zodariidae). PLoS One 6(1): e14603.",,
602384,urn:lsid:nmbe.ch:spidersp:026079,Zodarion jozefienae,Zodariidae,Zodarion,jozefienae,,bodm,Body mass,Morphometry,0.00577,0.0058,Single observation,Female,Adult,,,,mor,Morphometry,,,,,,,,,,PRT,Portugal,,,Data from published papers of Pekar 2007-2011,Free access,Pekár et al. 2011a,"Pekár S, Bilde T & Martišová M. 2011a. Intersexual trophic niche partitioning in an ant-eating spider (Araneae: Zodariidae). PLoS One 6(1): e14603.",,
602385,urn:lsid:nmbe.ch:spidersp:026079,Zodarion jozefienae,Zodariidae,Zodarion,jozefienae,,bodm,Body mass,Morphometry,0.00482,0.0048,Single observation,Female,Adult,,,,mor,Morphometry,,,,,,,,,,PRT,Portugal,,,Data from published papers of Pekar 2007-2011,Free access,Pekár et al. 2011a,"Pekár S, Bilde T & Martišová M. 2011a. Intersexual trophic niche partitioning in an ant-eating spider (Araneae: Zodariidae). PLoS One 6(1): e14603.",,
602386,urn:lsid:nmbe.ch:spidersp:026079,Zodarion jozefienae,Zodariidae,Zodarion,jozefienae,,bodm,Body mass,Morphometry,0.0019,0.0019,Single observation,Male,Adult,,,,mor,Morphometry,,,,,,,,,,PRT,Portugal,,,Data from published papers of Pekar 2007-2011,Free access,Pekár et al. 2011a,"Pekár S, Bilde T & Martišová M. 2011a. Intersexual trophic niche partitioning in an ant-eating spider (Araneae: Zodariidae). PLoS One 6(1): e14603.",,
602387,urn:lsid:nmbe.ch:spidersp:026079,Zodarion jozefienae,Zodariidae,Zodarion,jozefienae,,bodm,Body mass,Morphometry,0.0021,0.0021,Single observation,Male,Adult,,,,mor,Morphometry,,,,,,,,,,PRT,Portugal,,,Data from published papers of Pekar 2007-2011,Free access,Pekár et al. 2011a,"Pekár S, Bilde T & Martišová M. 2011a. Intersexual trophic niche partitioning in an ant-eating spider (Araneae: Zodariidae). PLoS One 6(1): e14603.",,
602388,urn:lsid:nmbe.ch:spidersp:026079,Zodarion jozefienae,Zodariidae,Zodarion,jozefienae,,bodm,Body mass,Morphometry,0.0028,0.0028,Single observation,Male,Adult,,,,mor,Morphometry,,,,,,,,,,PRT,Portugal,,,Data from published papers of Pekar 2007-2011,Free access,Pekár et al. 2011a,"Pekár S, Bilde T & Martišová M. 2011a. Intersexual trophic niche partitioning in an ant-eating spider (Araneae: Zodariidae). PLoS One 6(1): e14603.",,
602389,urn:lsid:nmbe.ch:spidersp:026079,Zodarion jozefienae,Zodariidae,Zodarion,jozefienae,,bodm,Body mass,Morphometry,0.0036,0.0036,Single observation,Male,Adult,,,,mor,Morphometry,,,,,,,,,,PRT,Portugal,,,Data from published papers of Pekar 2007-2011,Free access,Pekár et al. 2011a,"Pekár S, Bilde T & Martišová M. 2011a. Intersexual trophic niche partitioning in an ant-eating spider (Araneae: Zodariidae). PLoS One 6(1): e14603.",,
602390,urn:lsid:nmbe.ch:spidersp:026079,Zodarion jozefienae,Zodariidae,Zodarion,jozefienae,,bodm,Body mass,Morphometry,0.0022,0.0022,Single observation,Male,Adult,,,,mor,Morphometry,,,,,,,,,,PRT,Portugal,,,Data from published papers of Pekar 2007-2011,Free access,Pekár et al. 2011a,"Pekár S, Bilde T & Martišová M. 2011a. Intersexual trophic niche partitioning in an ant-eating spider (Araneae: Zodariidae). PLoS One 6(1): e14603.",,
602391,urn:lsid:nmbe.ch:spidersp:026079,Zodarion jozefienae,Zodariidae,Zodarion,jozefienae,,bodm,Body mass,Morphometry,0.00173,0.0017,Single observation,Male,Adult,,,,mor,Morphometry,,,,,,,,,,PRT,Portugal,,,Data from published papers of Pekar 2007-2011,Free access,Pekár et al. 2011a,"Pekár S, Bilde T & Martišová M. 2011a. Intersexual trophic niche partitioning in an ant-eating spider (Araneae: Zodariidae). PLoS One 6(1): e14603.",,
602392,urn:lsid:nmbe.ch:spidersp:026079,Zodarion jozefienae,Zodariidae,Zodarion,jozefienae,,bodm,Body mass,Morphometry,0.00206,0.0021,Single observation,Male,Adult,,,,mor,Morphometry,,,,,,,,,,PRT,Portugal,,,Data from published papers of Pekar 2007-2011,Free access,Pekár et al. 2011a,"Pekár S, Bilde T & Martišová M. 2011a. Intersexual trophic niche partitioning in an ant-eating spider (Araneae: Zodariidae). PLoS One 6(1): e14603.",,
602393,urn:lsid:nmbe.ch:spidersp:026079,Zodarion jozefienae,Zodariidae,Zodarion,jozefienae,,bodm,Body mass,Morphometry,0.0018,0.0018,Single observation,Male,Adult,,,,mor,Morphometry,,,,,,,,,,PRT,Portugal,,,Data from published papers of Pekar 2007-2011,Free access,Pekár et al. 2011a,"Pekár S, Bilde T & Martišová M. 2011a. Intersexual trophic niche partitioning in an ant-eating spider (Araneae: Zodariidae). PLoS One 6(1): e14603.",,
602394,urn:lsid:nmbe.ch:spidersp:026079,Zodarion jozefienae,Zodariidae,Zodarion,jozefienae,,bodm,Body mass,Morphometry,0.00156,0.0016,Single observation,Male,Adult,,,,mor,Morphometry,,,,,,,,,,PRT,Portugal,,,Data from published papers of Pekar 2007-2011,Free access,Pekár et al. 2011a,"Pekár S, Bilde T & Martišová M. 2011a. Intersexual trophic niche partitioning in an ant-eating spider (Araneae: Zodariidae). PLoS One 6(1): e14603.",,
602395,urn:lsid:nmbe.ch:spidersp:026079,Zodarion jozefienae,Zodariidae,Zodarion,jozefienae,,bodm,Body mass,Morphometry,0.0018,0.0018,Single observation,Male,Adult,,,,mor,Morphometry,,,,,,,,,,PRT,Portugal,,,Data from published papers of Pekar 2007-2011,Free access,Pekár et al. 2011a,"Pekár S, Bilde T & Martišová M. 2011a. Intersexual trophic niche partitioning in an ant-eating spider (Araneae: Zodariidae). PLoS One 6(1): e14603.",,
